AQCC,Name,X,Y,date,pm25,pm10,o3,no2,so2,co
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/27/2017,133,,11,,50,13
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/28/2017,123,,9,,,13
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/29/2017,54,45,11,,24,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/30/2017,51,69,11,,33,17
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/31/2017,152,55,12,,10,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/1/2017,91,46,11,,23,16
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/2/2017,88,32,12,,14,13
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/3/2017,45,72,11,,20,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/4/2017,115,68,11,,32,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/5/2017,142,120,10,,46,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/6/2017,147,56,10,,31,22
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/7/2017,125,31,,,29,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/8/2017,127,67,,,,27
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/9/2017,136,39,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/10/2017,94,47,1,,,16
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/11/2017,53,46,2,,,10
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/12/2017,66,42,1,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/13/2017,143,263,1,,,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/14/2017,84,,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/8/2016,38,54,9,,13,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/9/2016,77,80,10,,13,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/10/2016,91,92,9,,17,52
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/11/2016,83,87,,,21,59
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/12/2016,88,95,10,,20,63
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/13/2016,166,107,10,,18,71
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/14/2016,180,,9,,19,69
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/15/2016,158,,10,,20,54
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/16/2016,168,,9,,17,55
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/17/2016,160,,10,,13,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/18/2016,145,,12,,22,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/19/2016,107,55,12,,18,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/20/2016,62,53,9,,15,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/21/2016,49,15,9,,13,14
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/22/2016,57,17,9,,10,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/23/2016,50,20,9,,17,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/24/2016,61,,,,21,16
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/25/2016,77,18,10,,26,14
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/26/2016,104,15,10,,32,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/27/2016,126,31,10,,34,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/28/2016,131,,10,,25,24
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/29/2016,151,,10,,23,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/30/2016,171,,9,,33,59
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/1/2016,162,,,,33,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/2/2016,143,50,10,,27,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/3/2016,120,27,8,,22,69
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/4/2016,122,,,,24,66
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/5/2016,144,,9,,28,62
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/6/2016,142,,,,31,43
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/7/2016,98,,,,31,24
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/8/2016,148,,,,33,74
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/9/2016,100,,,,24,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/10/2016,87,,,,33,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/11/2016,152,,,,42,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/12/2016,111,,9,,34,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/13/2016,133,,26,,,43
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/14/2016,154,,,,36,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/15/2016,140,,,,48,20
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/16/2016,94,,,,32,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/17/2016,104,,,,26,35
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/18/2016,74,,,,21,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/19/2016,86,,,,22,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/20/2016,69,,,,33,18
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/21/2016,102,,,,25,18
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/22/2016,153,,,,26,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/23/2016,171,,,,36,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/24/2016,169,,,,27,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/25/2016,152,,,,12,16
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/26/2016,152,,,,20,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/27/2016,167,,,,22,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/28/2016,126,,,,17,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/29/2016,113,,,,26,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/30/2016,150,,7,,27,43
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/31/2016,155,54,7,,23,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/1/2017,164,63,6,,18,27
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/1/2016,44,22,9,,,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/2/2016,48,38,20,,,39
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/3/2016,61,46,17,,,54
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/4/2016,68,37,18,,,50
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/5/2016,49,56,16,,,63
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/6/2016,90,59,15,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/7/2016,85,55,14,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/8/2016,73,43,15,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/9/2016,62,42,15,,,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/10/2016,66,45,15,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/11/2016,69,54,10,,,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/12/2016,76,55,7,,,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/13/2016,85,49,5,,,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/14/2016,90,41,15,,,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/15/2016,72,29,17,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/16/2016,39,25,17,,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/17/2016,33,27,17,,,22
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/18/2016,39,30,16,,,27
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/19/2016,54,32,17,,,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/20/2016,50,50,18,,,56
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/21/2016,82,53,19,,,84
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/22/2016,79,56,18,,,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/23/2016,60,54,,,,50
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/24/2016,59,60,12,,,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/25/2016,69,79,16,,,39
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/26/2016,94,78,15,,,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/27/2016,113,65,16,,,50
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/28/2016,125,65,13,,,37
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/29/2016,82,64,19,,,18
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/30/2016,81,50,15,,,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/1/2016,60,55,17,,,22
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/2/2016,62,61,,,,24
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/3/2016,73,57,19,,,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/4/2016,75,61,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/5/2016,92,54,15,,,22
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/6/2016,62,45,14,,,32
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/7/2016,58,52,15,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/8/2016,66,54,16,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/9/2016,69,49,15,,,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/10/2016,57,49,15,,,25
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/11/2016,55,48,27,,,33
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/12/2016,70,40,15,,,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/13/2016,58,50,15,,,35
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/14/2016,67,60,,,,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/15/2016,75,67,,,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/16/2016,80,67,,,,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/17/2016,74,63,,,,33
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/18/2016,68,60,8,,,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/19/2016,67,59,8,,,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/20/2016,64,60,8,,,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/21/2016,54,56,15,,,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/22/2016,50,51,16,,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/23/2016,60,49,11,,,50
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/24/2016,53,62,19,,,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/26/2016,148,62,18,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/27/2016,85,58,16,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,5/28/2016,90,63,11,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/4/2016,60,61,7,,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/5/2016,104,62,6,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/6/2016,95,52,7,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/7/2016,65,67,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/8/2016,119,59,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/9/2016,115,31,8,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/10/2016,61,43,6,,,64
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/11/2016,68,62,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/12/2016,111,73,,,,39
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/13/2016,140,78,,,,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/14/2016,142,89,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/15/2016,156,81,6,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/16/2016,143,68,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/17/2016,117,68,6,,,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/18/2016,119,65,6,,,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/19/2016,113,64,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/20/2016,109,71,7,,,60
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/21/2016,115,69,7,,,62
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/22/2016,109,64,7,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/23/2016,103,47,5,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/24/2016,64,49,7,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/25/2016,67,37,10,,,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/26/2016,53,47,9,,,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/27/2016,79,45,10,,,35
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/28/2016,74,39,9,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/29/2016,71,49,8,,,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/30/2016,89,59,6,,,35
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/31/2016,109,58,7,,,43
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/1/2016,108,67,7,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/2/2016,118,71,7,,,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/3/2016,128,58,9,,,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/4/2016,104,74,,,,72
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/5/2016,133,84,8,,,59
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/6/2016,151,83,6,,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/7/2016,146,58,7,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/8/2016,94,42,5,,,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/9/2016,59,45,7,,,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/10/2016,70,45,6,,,38
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/11/2016,76,56,9,,,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/12/2016,105,70,8,,,53
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/13/2016,130,82,7,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/14/2016,146,79,7,,,45
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/15/2016,137,85,8,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/16/2016,148,73,8,,,47
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/17/2016,129,74,9,,,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/18/2016,96,64,,,,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/19/2016,101,59,12,,,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/20/2016,82,94,12,,,33
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/21/2016,88,175,12,,,86
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/22/2016,119,103,6,,,60
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/23/2016,103,77,7,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/24/2016,75,45,,,,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/25/2016,56,63,12,,,59
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/26/2016,99,63,10,,,54
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/27/2016,97,62,8,,,73
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/28/2016,78,65,8,,,14
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,2/29/2016,79,63,6,,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/1/2016,66,70,10,,,32
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/2/2016,78,60,9,,,83
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/3/2016,86,60,17,,,55
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/4/2016,91,66,15,,,53
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/5/2016,105,94,6,,,69
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/6/2016,119,78,10,,,80
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/7/2016,88,57,14,,,57
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/8/2016,60,64,14,,,78
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/9/2016,103,55,13,,,89
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/10/2016,84,60,14,,,90
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/11/2016,94,56,14,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/12/2016,70,62,16,,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/13/2016,80,59,16,,,37
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/14/2016,61,49,12,,,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/15/2016,64,112,13,,,33
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/16/2016,127,86,13,,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/17/2016,93,29,16,,,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/18/2016,54,27,17,,,18
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/19/2016,43,23,17,,,19
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/20/2016,41,33,13,,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/21/2016,42,51,12,,,53
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/22/2016,61,25,17,,,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/23/2016,38,26,19,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/24/2016,45,43,13,,,63
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/25/2016,70,54,13,,,65
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/26/2016,71,36,9,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/27/2016,52,27,7,,,27
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/28/2016,47,45,19,,,49
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/29/2016,65,25,22,,,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/30/2016,34,24,23,,,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,3/31/2016,34,24,16,,,55
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/1/2015,100,500,135,101,33,71
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/2/2015,118,500,185,102,30,36
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/3/2015,76,500,154,100,30,79
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/4/2015,81,500,130,100,31,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/5/2015,78,500,159,86,30,61
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/6/2015,67,,175,102,32,47
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/7/2015,84,,172,63,32,39
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/8/2015,84,,189,39,33,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/9/2015,79,,163,36,31,45
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/10/2015,57,,200,35,29,52
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/11/2015,53,,,39,30,50
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/12/2015,63,,133,,32,42
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/13/2015,63,,104,,32,43
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/14/2015,100,,64,,33,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/15/2015,115,,500,,,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/16/2015,60,,21,,,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/17/2015,60,,12,,,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/18/2015,51,,26,63,,59
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/19/2015,88,,26,37,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/20/2015,78,,23,33,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/21/2015,62,,21,24,,25
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/22/2015,60,,21,24,,10
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/23/2015,66,,21,22,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/24/2015,56,,24,33,,48
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/25/2015,58,,24,34,,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/26/2015,80,,19,32,,32
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/27/2015,85,,16,27,,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/28/2015,64,,14,23,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/29/2015,69,,11,23,,11
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/30/2015,58,,11,23,,15
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,10/31/2015,48,,12,19,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/1/2015,45,,10,16,,12
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/2/2015,39,,11,16,,10
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,11/30/2015,108,104,,41,9,25
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/1/2015,69,71,,46,,7
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/2/2015,62,66,10,28,,25
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/3/2015,63,75,13,34,,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/4/2015,79,68,15,24,,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/5/2015,49,70,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/6/2015,81,,,,,6
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/7/2015,68,37,,,,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/8/2015,66,58,2,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/9/2015,118,57,,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/10/2015,120,,,,,7
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/11/2015,90,26,2,,,22
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/12/2015,102,46,4,,,23
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/13/2015,148,60,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/14/2015,157,46,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/15/2015,152,52,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/16/2015,227,64,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/17/2015,500,63,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/18/2015,500,58,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/19/2015,157,68,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/20/2015,161,55,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/21/2015,149,55,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/22/2015,129,,2,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/23/2015,160,54,,,,14
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/24/2015,156,58,3,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/25/2015,155,50,3,,,31
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/26/2015,153,67,3,,,47
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/27/2015,166,73,3,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/28/2015,168,76,,,,29
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/29/2015,160,80,7,,,41
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,12/30/2015,156,,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/2/2016,63,38,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,1/3/2016,52,38,9,,,30
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/22/2015,84,139,139,,30,58
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/23/2015,89,282,164,,35,72
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/24/2015,94,253,,,32,76
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/25/2015,76,293,,,33,63
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/26/2015,61,273,,,29,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/27/2015,62,500,85,77,28,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/28/2015,57,500,100,83,28,44
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/29/2015,62,500,119,90,32,39
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,9/30/2015,57,500,127,91,30,46
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/1/2015,36,,,,,
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/4/2015,69,48,72,45,21,34
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/5/2015,61,54,79,50,21,55
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/6/2015,59,49,55,50,19,28
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/7/2015,55,53,64,58,21,38
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/8/2015,54,57,67,55,23,35
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/9/2015,61,57,60,50,22,40
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/10/2015,65,56,55,45,17,21
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/11/2015,63,50,48,43,19,26
3,"Tehran Shahre Rey, Iran",538547.0001,3940175,4/12/2015,63,,,,,
